Country/Region,Province/State,Lat,Long,date,confirmed,deaths,recovered
Antigua and Barbuda,,17.0608,-61.7964,2/22/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,2/23/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,2/24/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,2/25/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,2/26/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,2/27/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,2/28/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,2/29/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/1/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/2/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/3/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/4/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/5/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/6/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/7/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/8/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/9/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/10/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/11/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/12/20,0,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/13/20,1,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/14/20,1,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/15/20,1,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/16/20,1,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/17/20,1,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/18/20,1,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/19/20,1,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/20/20,1,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/21/20,1,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/22/20,1,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/23/20,3,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/24/20,3,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/25/20,3,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/26/20,7,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/27/20,7,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/28/20,7,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/29/20,7,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/30/20,7,0,0
Antigua and Barbuda,,17.0608,-61.7964,3/31/20,7,0,0
Antigua and Barbuda,,17.0608,-61.7964,4/1/20,7,0,0
Antigua and Barbuda,,17.0608,-61.7964,4/2/20,9,0,0
Antigua and Barbuda,,17.0608,-61.7964,4/3/20,15,0,0
Antigua and Barbuda,,17.0608,-61.7964,4/4/20,15,0,0
Antigua and Barbuda,,17.0608,-61.7964,4/5/20,15,0,0
Antigua and Barbuda,,17.0608,-61.7964,4/6/20,15,0,0
Antigua and Barbuda,,17.0608,-61.7964,4/7/20,19,1,0
Antigua and Barbuda,,17.0608,-61.7964,4/8/20,19,2,0
Antigua and Barbuda,,17.0608,-61.7964,4/9/20,19,2,0
Antigua and Barbuda,,17.0608,-61.7964,4/10/20,19,2,0
Antigua and Barbuda,,17.0608,-61.7964,4/11/20,21,2,0
Antigua and Barbuda,,17.0608,-61.7964,4/12/20,21,2,0
Antigua and Barbuda,,17.0608,-61.7964,4/13/20,23,2,0
Antigua and Barbuda,,17.0608,-61.7964,4/14/20,23,2,3
Antigua and Barbuda,,17.0608,-61.7964,4/15/20,23,2,3
Antigua and Barbuda,,17.0608,-61.7964,4/16/20,23,3,3
Antigua and Barbuda,,17.0608,-61.7964,4/17/20,23,3,3
Antigua and Barbuda,,17.0608,-61.7964,4/18/20,23,3,3
Antigua and Barbuda,,17.0608,-61.7964,4/19/20,23,3,3
Antigua and Barbuda,,17.0608,-61.7964,4/20/20,23,3,3
Antigua and Barbuda,,17.0608,-61.7964,4/21/20,23,3,7
Antigua and Barbuda,,17.0608,-61.7964,4/22/20,24,3,10
Argentina,,-38.4161,-63.6167,1/22/20,0,0,0
Argentina,,-38.4161,-63.6167,1/23/20,0,0,0
Argentina,,-38.4161,-63.6167,1/24/20,0,0,0
Argentina,,-38.4161,-63.6167,1/25/20,0,0,0
Argentina,,-38.4161,-63.6167,1/26/20,0,0,0
Argentina,,-38.4161,-63.6167,1/27/20,0,0,0
Argentina,,-38.4161,-63.6167,1/28/20,0,0,0
Argentina,,-38.4161,-63.6167,1/29/20,0,0,0
Argentina,,-38.4161,-63.6167,1/30/20,0,0,0
Argentina,,-38.4161,-63.6167,1/31/20,0,0,0
Argentina,,-38.4161,-63.6167,2/1/20,0,0,0
Argentina,,-38.4161,-63.6167,2/2/20,0,0,0
Argentina,,-38.4161,-63.6167,2/3/20,0,0,0
Argentina,,-38.4161,-63.6167,2/4/20,0,0,0
Argentina,,-38.4161,-63.6167,2/5/20,0,0,0
Argentina,,-38.4161,-63.6167,2/6/20,0,0,0
Argentina,,-38.4161,-63.6167,2/7/20,0,0,0
Argentina,,-38.4161,-63.6167,2/8/20,0,0,0
Argentina,,-38.4161,-63.6167,2/9/20,0,0,0
Argentina,,-38.4161,-63.6167,2/10/20,0,0,0
Argentina,,-38.4161,-63.6167,2/11/20,0,0,0
Argentina,,-38.4161,-63.6167,2/12/20,0,0,0
Argentina,,-38.4161,-63.6167,2/13/20,0,0,0
Argentina,,-38.4161,-63.6167,2/14/20,0,0,0
Argentina,,-38.4161,-63.6167,2/15/20,0,0,0
Argentina,,-38.4161,-63.6167,2/16/20,0,0,0
Argentina,,-38.4161,-63.6167,2/17/20,0,0,0
Argentina,,-38.4161,-63.6167,2/18/20,0,0,0
Argentina,,-38.4161,-63.6167,2/19/20,0,0,0
Argentina,,-38.4161,-63.6167,2/20/20,0,0,0
Argentina,,-38.4161,-63.6167,2/21/20,0,0,0
Argentina,,-38.4161,-63.6167,2/22/20,0,0,0
Argentina,,-38.4161,-63.6167,2/23/20,0,0,0
Argentina,,-38.4161,-63.6167,2/24/20,0,0,0
Argentina,,-38.4161,-63.6167,2/25/20,0,0,0
Argentina,,-38.4161,-63.6167,2/26/20,0,0,0
Argentina,,-38.4161,-63.6167,2/27/20,0,0,0
Argentina,,-38.4161,-63.6167,2/28/20,0,0,0
Argentina,,-38.4161,-63.6167,2/29/20,0,0,0
Argentina,,-38.4161,-63.6167,3/1/20,0,0,0
Argentina,,-38.4161,-63.6167,3/2/20,0,0,0
Argentina,,-38.4161,-63.6167,3/3/20,1,0,0
Argentina,,-38.4161,-63.6167,3/4/20,1,0,0
Argentina,,-38.4161,-63.6167,3/5/20,1,0,0
Argentina,,-38.4161,-63.6167,3/6/20,2,0,0
Argentina,,-38.4161,-63.6167,3/7/20,8,0,0
Argentina,,-38.4161,-63.6167,3/8/20,12,1,0
Argentina,,-38.4161,-63.6167,3/9/20,12,1,0
Argentina,,-38.4161,-63.6167,3/10/20,17,1,0
Argentina,,-38.4161,-63.6167,3/11/20,19,1,0
Argentina,,-38.4161,-63.6167,3/12/20,19,1,0
Argentina,,-38.4161,-63.6167,3/13/20,31,2,0
Argentina,,-38.4161,-63.6167,3/14/20,34,2,1
Argentina,,-38.4161,-63.6167,3/15/20,45,2,1
Argentina,,-38.4161,-63.6167,3/16/20,56,2,1
Argentina,,-38.4161,-63.6167,3/17/20,68,2,3
Argentina,,-38.4161,-63.6167,3/18/20,79,2,3
Argentina,,-38.4161,-63.6167,3/19/20,97,3,3
Argentina,,-38.4161,-63.6167,3/20/20,128,3,3
Argentina,,-38.4161,-63.6167,3/21/20,158,4,3
Argentina,,-38.4161,-63.6167,3/22/20,266,4,3
Argentina,,-38.4161,-63.6167,3/23/20,301,4,3
Argentina,,-38.4161,-63.6167,3/24/20,387,6,52
Argentina,,-38.4161,-63.6167,3/25/20,387,8,52
Argentina,,-38.4161,-63.6167,3/26/20,502,9,63
Argentina,,-38.4161,-63.6167,3/27/20,589,13,72
Argentina,,-38.4161,-63.6167,3/28/20,690,18,72
Argentina,,-38.4161,-63.6167,3/29/20,745,19,72
Argentina,,-38.4161,-63.6167,3/30/20,820,23,228
Argentina,,-38.4161,-63.6167,3/31/20,1054,27,240
Argentina,,-38.4161,-63.6167,4/1/20,1054,28,248
Argentina,,-38.4161,-63.6167,4/2/20,1133,36,256
Argentina,,-38.4161,-63.6167,4/3/20,1265,39,266
Argentina,,-38.4161,-63.6167,4/4/20,1451,43,279
Argentina,,-38.4161,-63.6167,4/5/20,1451,44,280
Argentina,,-38.4161,-63.6167,4/6/20,1554,48,325
Argentina,,-38.4161,-63.6167,4/7/20,1628,56,338
Argentina,,-38.4161,-63.6167,4/8/20,1715,63,358
Argentina,,-38.4161,-63.6167,4/9/20,1795,72,365
Argentina,,-38.4161,-63.6167,4/10/20,1975,82,375
Argentina,,-38.4161,-63.6167,4/11/20,1975,83,440
Argentina,,-38.4161,-63.6167,4/12/20,2142,90,468
Argentina,,-38.4161,-63.6167,4/13/20,2208,97,515
Argentina,,-38.4161,-63.6167,4/14/20,2277,102,559
Argentina,,-38.4161,-63.6167,4/15/20,2443,111,596
Argentina,,-38.4161,-63.6167,4/16/20,2571,115,631
Argentina,,-38.4161,-63.6167,4/17/20,2669,123,666
Argentina,,-38.4161,-63.6167,4/18/20,2758,129,685
Argentina,,-38.4161,-63.6167,4/19/20,2839,132,709
Argentina,,-38.4161,-63.6167,4/20/20,2941,136,737
Argentina,,-38.4161,-63.6167,4/21/20,3031,147,840
Argentina,,-38.4161,-63.6167,4/22/20,3144,152,872
Armenia,,40.0691,45.0382,1/22/20,0,0,0
Armenia,,40.0691,45.0382,1/23/20,0,0,0
Armenia,,40.0691,45.0382,1/24/20,0,0,0
Armenia,,40.0691,45.0382,1/25/20,0,0,0
Armenia,,40.0691,45.0382,1/26/20,0,0,0
Armenia,,40.0691,45.0382,1/27/20,0,0,0
Armenia,,40.0691,45.0382,1/28/20,0,0,0
Armenia,,40.0691,45.0382,1/29/20,0,0,0
Armenia,,40.0691,45.0382,1/30/20,0,0,0
Armenia,,40.0691,45.0382,1/31/20,0,0,0
Armenia,,40.0691,45.0382,2/1/20,0,0,0
Armenia,,40.0691,45.0382,2/2/20,0,0,0
Armenia,,40.0691,45.0382,2/3/20,0,0,0
Armenia,,40.0691,45.0382,2/4/20,0,0,0
Armenia,,40.0691,45.0382,2/5/20,0,0,0
Armenia,,40.0691,45.0382,2/6/20,0,0,0
Armenia,,40.0691,45.0382,2/7/20,0,0,0
Armenia,,40.0691,45.0382,2/8/20,0,0,0
Armenia,,40.0691,45.0382,2/9/20,0,0,0
Armenia,,40.0691,45.0382,2/10/20,0,0,0
Armenia,,40.0691,45.0382,2/11/20,0,0,0
Armenia,,40.0691,45.0382,2/12/20,0,0,0
Armenia,,40.0691,45.0382,2/13/20,0,0,0
Armenia,,40.0691,45.0382,2/14/20,0,0,0
Armenia,,40.0691,45.0382,2/15/20,0,0,0
Armenia,,40.0691,45.0382,2/16/20,0,0,0
Armenia,,40.0691,45.0382,2/17/20,0,0,0
Armenia,,40.0691,45.0382,2/18/20,0,0,0
Armenia,,40.0691,45.0382,2/19/20,0,0,0
Armenia,,40.0691,45.0382,2/20/20,0,0,0
Armenia,,40.0691,45.0382,2/21/20,0,0,0
Armenia,,40.0691,45.0382,2/22/20,0,0,0
Armenia,,40.0691,45.0382,2/23/20,0,0,0
Armenia,,40.0691,45.0382,2/24/20,0,0,0
Armenia,,40.0691,45.0382,2/25/20,0,0,0
Armenia,,40.0691,45.0382,2/26/20,0,0,0
Armenia,,40.0691,45.0382,2/27/20,0,0,0
Armenia,,40.0691,45.0382,2/28/20,0,0,0
Armenia,,40.0691,45.0382,2/29/20,0,0,0
Armenia,,40.0691,45.0382,3/1/20,1,0,0
Armenia,,40.0691,45.0382,3/2/20,1,0,0
Armenia,,40.0691,45.0382,3/3/20,1,0,0
Armenia,,40.0691,45.0382,3/4/20,1,0,0
Armenia,,40.0691,45.0382,3/5/20,1,0,0
Armenia,,40.0691,45.0382,3/6/20,1,0,0
Armenia,,40.0691,45.0382,3/7/20,1,0,0
Armenia,,40.0691,45.0382,3/8/20,1,0,0
Armenia,,40.0691,45.0382,3/9/20,1,0,0
Armenia,,40.0691,45.0382,3/10/20,1,0,0
Armenia,,40.0691,45.0382,3/11/20,1,0,0
Armenia,,40.0691,45.0382,3/12/20,4,0,0
Armenia,,40.0691,45.0382,3/13/20,8,0,0
Armenia,,40.0691,45.0382,3/14/20,18,0,0
Armenia,,40.0691,45.0382,3/15/20,26,0,0
Armenia,,40.0691,45.0382,3/16/20,52,0,0
Armenia,,40.0691,45.0382,3/17/20,78,0,1
Armenia,,40.0691,45.0382,3/18/20,84,0,1
Armenia,,40.0691,45.0382,3/19/20,115,0,1
Armenia,,40.0691,45.0382,3/20/20,136,0,1
Armenia,,40.0691,45.0382,3/21/20,160,0,1
Armenia,,40.0691,45.0382,3/22/20,194,0,2
Armenia,,40.0691,45.0382,3/23/20,235,0,2
Armenia,,40.0691,45.0382,3/24/20,249,0,14
Armenia,,40.0691,45.0382,3/25/20,265,0,16
Armenia,,40.0691,45.0382,3/26/20,290,1,18
Armenia,,40.0691,45.0382,3/27/20,329,1,28
Armenia,,40.0691,45.0382,3/28/20,407,1,30
Armenia,,40.0691,45.0382,3/29/20,424,3,30
Armenia,,40.0691,45.0382,3/30/20,482,3,30
Armenia,,40.0691,45.0382,3/31/20,532,3,30
Armenia,,40.0691,45.0382,4/1/20,571,4,31
Armenia,,40.0691,45.0382,4/2/20,663,7,33
Armenia,,40.0691,45.0382,4/3/20,736,7,43
Armenia,,40.0691,45.0382,4/4/20,770,7,43
Armenia,,40.0691,45.0382,4/5/20,822,7,57
Armenia,,40.0691,45.0382,4/6/20,833,8,62
Armenia,,40.0691,45.0382,4/7/20,853,8,87
Armenia,,40.0691,45.0382,4/8/20,881,9,114
Armenia,,40.0691,45.0382,4/9/20,921,10,138
Armenia,,40.0691,45.0382,4/10/20,937,12,149
Armenia,,40.0691,45.0382,4/11/20,967,13,173
Armenia,,40.0691,45.0382,4/12/20,1013,13,197
Armenia,,40.0691,45.0382,4/13/20,1039,14,211
Armenia,,40.0691,45.0382,4/14/20,1067,16,265
Armenia,,40.0691,45.0382,4/15/20,1111,17,297
Armenia,,40.0691,45.0382,4/16/20,1159,18,358
Armenia,,40.0691,45.0382,4/17/20,1201,19,402
Armenia,,40.0691,45.0382,4/18/20,1248,20,523
Armenia,,40.0691,45.0382,4/19/20,1291,20,545
Armenia,,40.0691,45.0382,4/20/20,1339,22,580
Armenia,,40.0691,45.0382,4/21/20,1401,24,609
Armenia,,40.0691,45.0382,4/22/20,1473,24,633
Australia,Australian Capital Territory,-35.4735,149.0124,1/22/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,1/23/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,1/24/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,1/25/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,1/26/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,1/27/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,1/28/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,1/29/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,1/30/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,1/31/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/1/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/2/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/3/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/4/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/5/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/6/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/7/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/8/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/9/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/10/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/11/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/12/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/13/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/14/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/15/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/16/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/17/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/18/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/19/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/20/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/21/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/22/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/23/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/24/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/25/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/26/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/27/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/28/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,2/29/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/1/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/2/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/3/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/4/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/5/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/6/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/7/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/8/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/9/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/10/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/11/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/12/20,0,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/13/20,1,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/14/20,1,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/15/20,1,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/16/20,2,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/17/20,2,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/18/20,3,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/19/20,4,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/20/20,6,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/21/20,9,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/22/20,19,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/23/20,32,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/24/20,39,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/25/20,39,0,0
Australia,Australian Capital Territory,-35.4735,149.0124,3/26/20,53,0,1
Australia,Australian Capital Territory,-35.4735,149.0124,3/27/20,62,0,1
Australia,Australian Capital Territory,-35.4735,149.0124,3/28/20,71,0,2
Australia,Australian Capital Territory,-35.4735,149.0124,3/29/20,77,0,2
Australia,Australian Capital Territory,-35.4735,149.0124,3/30/20,78,1,2
Australia,Australian Capital Territory,-35.4735,149.0124,3/31/20,80,1,3
Australia,Australian Capital Territory,-35.4735,149.0124,4/1/20,84,1,8
Australia,Australian Capital Territory,-35.4735,149.0124,4/2/20,87,1,11
Australia,Australian Capital Territory,-35.4735,149.0124,4/3/20,91,1,18
Australia,Australian Capital Territory,-35.4735,149.0124,4/4/20,93,2,18
Australia,Australian Capital Territory,-35.4735,149.0124,4/5/20,96,2,28
Australia,Australian Capital Territory,-35.4735,149.0124,4/6/20,96,2,40
Australia,Australian Capital Territory,-35.4735,149.0124,4/7/20,96,2,40
Australia,Australian Capital Territory,-35.4735,149.0124,4/8/20,99,2,40
Australia,Australian Capital Territory,-35.4735,149.0124,4/9/20,100,2,47
Australia,Australian Capital Territory,-35.4735,149.0124,4/10/20,103,2,59
Australia,Australian Capital Territory,-35.4735,149.0124,4/11/20,103,2,59
Australia,Australian Capital Territory,-35.4735,149.0124,4/12/20,103,2,59
Australia,Australian Capital Territory,-35.4735,149.0124,4/13/20,102,2,59
Australia,Australian Capital Territory,-35.4735,149.0124,4/14/20,103,2,72
Australia,Australian Capital Territory,-35.4735,149.0124,4/15/20,103,3,72
Australia,Australian Capital Territory,-35.4735,149.0124,4/16/20,103,3,82
Australia,Australian Capital Territory,-35.4735,149.0124,4/17/20,103,3,81
Australia,Australian Capital Territory,-35.4735,149.0124,4/18/20,103,3,88
Australia,Australian Capital Territory,-35.4735,149.0124,4/19/20,103,3,88
Australia,Australian Capital Territory,-35.4735,149.0124,4/20/20,103,3,88
Australia,Australian Capital Territory,-35.4735,149.0124,4/21/20,103,3,88
Australia,Australian Capital Territory,-35.4735,149.0124,4/22/20,103,3,88
Australia,New South Wales,-33.8688,151.2093,1/22/20,0,0,0
Australia,New South Wales,-33.8688,151.2093,1/23/20,0,0,0
Australia,New South Wales,-33.8688,151.2093,1/24/20,0,0,0
Australia,New South Wales,-33.8688,151.2093,1/25/20,0,0,0
Australia,New South Wales,-33.8688,151.2093,1/26/20,3,0,0
Australia,New South Wales,-33.8688,151.2093,1/27/20,4,0,0
Australia,New South Wales,-33.8688,151.2093,1/28/20,4,0,0
Australia,New South Wales,-33.8688,151.2093,1/29/20,4,0,0
Australia,New South Wales,-33.8688,151.2093,1/30/20,4,0,2
Australia,New South Wales,-33.8688,151.2093,1/31/20,4,0,2
Australia,New South Wales,-33.8688,151.2093,2/1/20,4,0,2
Australia,New South Wales,-33.8688,151.2093,2/2/20,4,0,2
Australia,New South Wales,-33.8688,151.2093,2/3/20,4,0,2
Australia,New South Wales,-33.8688,151.2093,2/4/20,4,0,2
Australia,New South Wales,-33.8688,151.2093,2/5/20,4,0,2
Australia,New South Wales,-33.8688,151.2093,2/6/20,4,0,2
Australia,New South Wales,-33.8688,151.2093,2/7/20,4,0,2
Australia,New South Wales,-33.8688,151.2093,2/8/20,4,0,2
Australia,New South Wales,-33.8688,151.2093,2/9/20,4,0,2
Australia,New South Wales,-33.8688,151.2093,2/10/20,4,0,2
Australia,New South Wales,-33.8688,151.2093,2/11/20,4,0,2
Australia,New South Wales,-33.8688,151.2093,2/12/20,4,0,2
Australia,New South Wales,-33.8688,151.2093,2/13/20,4,0,4
Australia,New South Wales,-33.8688,151.2093,2/14/20,4,0,4
Australia,New South Wales,-33.8688,151.2093,2/15/20,4,0,4
Australia,New South Wales,-33.8688,151.2093,2/16/20,4,0,4
Australia,New South Wales,-33.8688,151.2093,2/17/20,4,0,4
Australia,New South Wales,-33.8688,151.2093,2/18/20,4,0,4
Australia,New South Wales,-33.8688,151.2093,2/19/20,4,0,4
Australia,New South Wales,-33.8688,151.2093,2/20/20,4,0,4
Australia,New South Wales,-33.8688,151.2093,2/21/20,4,0,4
Australia,New South Wales,-33.8688,151.2093,2/22/20,4,0,4
Australia,New South Wales,-33.8688,151.2093,2/23/20,4,0,4
Australia,New South Wales,-33.8688,151.2093,2/24/20,4,0,4
Australia,New South Wales,-33.8688,151.2093,2/25/20,4,0,4
Australia,New South Wales,-33.8688,151.2093,2/26/20,4,0,4
Australia,New South Wales,-33.8688,151.2093,2/27/20,4,0,4
Australia,New South Wales,-33.8688,151.2093,2/28/20,4,0,4
Australia,New South Wales,-33.8688,151.2093,2/29/20,4,0,4
Australia,New South Wales,-33.8688,151.2093,3/1/20,6,0,4
Australia,New South Wales,-33.8688,151.2093,3/2/20,6,0,4
Australia,New South Wales,-33.8688,151.2093,3/3/20,13,0,4
Australia,New South Wales,-33.8688,151.2093,3/4/20,22,1,4
Australia,New South Wales,-33.8688,151.2093,3/5/20,22,1,4
Australia,New South Wales,-33.8688,151.2093,3/6/20,26,1,4
Australia,New South Wales,-33.8688,151.2093,3/7/20,28,1,4
Australia,New South Wales,-33.8688,151.2093,3/8/20,38,2,4
Australia,New South Wales,-33.8688,151.2093,3/9/20,48,2,4
Australia,New South Wales,-33.8688,151.2093,3/10/20,55,2,4
Australia,New South Wales,-33.8688,151.2093,3/11/20,65,2,4
Australia,New South Wales,-33.8688,151.2093,3/12/20,65,2,4
Australia,New South Wales,-33.8688,151.2093,3/13/20,92,2,4
Australia,New South Wales,-33.8688,151.2093,3/14/20,112,2,4
Australia,New South Wales,-33.8688,151.2093,3/15/20,134,2,4
Australia,New South Wales,-33.8688,151.2093,3/16/20,171,2,4
Australia,New South Wales,-33.8688,151.2093,3/17/20,210,4,4
Australia,New South Wales,-33.8688,151.2093,3/18/20,267,5,4
Australia,New South Wales,-33.8688,151.2093,3/19/20,307,5,4
Australia,New South Wales,-33.8688,151.2093,3/20/20,353,6,4
Australia,New South Wales,-33.8688,151.2093,3/21/20,436,6,4
Australia,New South Wales,-33.8688,151.2093,3/22/20,669,6,4
Australia,New South Wales,-33.8688,151.2093,3/23/20,669,6,4
Australia,New South Wales,-33.8688,151.2093,3/24/20,818,7,4
Australia,New South Wales,-33.8688,151.2093,3/25/20,1029,7,4
Australia,New South Wales,-33.8688,151.2093,3/26/20,1219,7,4
Australia,New South Wales,-33.8688,151.2093,3/27/20,1405,7,4
Australia,New South Wales,-33.8688,151.2093,3/28/20,1617,8,4
Australia,New South Wales,-33.8688,151.2093,3/29/20,1791,8,4
Australia,New South Wales,-33.8688,151.2093,3/30/20,2032,8,4
Australia,New South Wales,-33.8688,151.2093,3/31/20,2032,8,4
Australia,New South Wales,-33.8688,151.2093,4/1/20,2182,9,4
Australia,New South Wales,-33.8688,151.2093,4/2/20,2298,10,4
Australia,New South Wales,-33.8688,151.2093,4/3/20,2389,12,4
Australia,New South Wales,-33.8688,151.2093,4/4/20,2493,12,4
Australia,New South Wales,-33.8688,151.2093,4/5/20,2580,16,4
Australia,New South Wales,-33.8688,151.2093,4/6/20,2637,18,4
Australia,New South Wales,-33.8688,151.2093,4/7/20,2686,21,4
Australia,New South Wales,-33.8688,151.2093,4/8/20,2734,21,4
Australia,New South Wales,-33.8688,151.2093,4/9/20,2773,21,4
Australia,New South Wales,-33.8688,151.2093,4/10/20,2822,22,4
Australia,New South Wales,-33.8688,151.2093,4/11/20,2857,23,4
Australia,New South Wales,-33.8688,151.2093,4/12/20,2857,24,4
Australia,New South Wales,-33.8688,151.2093,4/13/20,2863,25,4
Australia,New South Wales,-33.8688,151.2093,4/14/20,2870,25,4
Australia,New South Wales,-33.8688,151.2093,4/15/20,2886,25,4
Australia,New South Wales,-33.8688,151.2093,4/16/20,2897,25,4
Australia,New South Wales,-33.8688,151.2093,4/17/20,2926,26,1379
Australia,New South Wales,-33.8688,151.2093,4/18/20,2926,26,1379
Australia,New South Wales,-33.8688,151.2093,4/19/20,2926,26,1379
Australia,New South Wales,-33.8688,151.2093,4/20/20,2926,26,1379
Australia,New South Wales,-33.8688,151.2093,4/21/20,2926,26,1379
